time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps,actuator_setpoint_mm
92.995,0.6595,0.6527,-0.0068,-0.004,44.694122314453125
93.045,0.659,0.6527,-0.0063,-0.006,44.694122314453125
93.095,0.658,0.6527,-0.0053,-0.006,44.694122314453125
93.145,0.658,0.6527,-0.0053,-0.006,44.694122314453125
93.195,0.6573,0.6527,-0.0046,-0.01,44.694122314453125
93.245,0.6568,0.6527,-0.0041,-0.01,44.694122314453125
93.295,0.6559,0.6527,-0.0032,-0.01,44.694122314453125
93.345,0.6547,0.6527,-0.002,-0.014,46.194122314453125
93.395,0.6542,0.6527,-0.0015,-0.01,46.194122314453125
93.445,0.6531,0.6527,-0.0004,-0.014,46.194122314453125
93.495,0.6526,0.6527,0.0001,-0.014,46.194122314453125
93.545,0.652,0.6527,0.0007,-0.012,46.194122314453125
93.595,0.6509,0.6527,0.0018,-0.014,46.194122314453125
93.645,0.6501,0.6527,0.0026,-0.016,46.194122314453125
93.695,0.649,0.6527,0.0037,-0.018,46.194122314453125
93.745,0.6483,0.6527,0.0044,-0.016,46.194122314453125
93.795,0.648,0.6527,0.0047,-0.014,46.194122314453125
93.845,0.6472,0.6527,0.0055,-0.016,46.194122314453125
93.895,0.6459,0.6527,0.0068,-0.016,46.194122314453125
93.945,0.6455,0.6527,0.0072,-0.016,46.194122314453125
93.995,0.6448,0.6527,0.0079,-0.016,46.194122314453125
94.045,0.644,0.6527,0.0087,-0.016,46.194122314453125
94.097,0.6429,0.6527,0.0098,-0.016,46.194122314453125
94.146,0.642,0.6527,0.0107,-0.016,46.194122314453125
94.196,0.6419,0.6527,0.0108,-0.016,46.194122314453125
94.246,0.6406,0.6527,0.0121,-0.016,46.194122314453125
94.296,0.6404,0.6527,0.0123,-0.016,46.194122314453125
94.346,0.6394,0.6527,0.0133,-0.016,47.57770538330078
94.396,0.6377,0.6527,0.015,-0.0184,47.57770538330078
94.446,0.6377,0.6527,0.015,-0.0184,47.57770538330078
94.496,0.6373,0.6527,0.0154,-0.0184,47.57770538330078
94.546,0.6365,0.6527,0.0162,-0.016,47.57770538330078
94.596,0.6362,0.6527,0.0165,-0.008,47.57770538330078
94.646,0.6361,0.6527,0.0166,-0.008,47.57770538330078
94.696,0.635,0.6527,0.0177,-0.008,47.57770538330078
94.746,0.635,0.6527,0.0177,-0.008,47.57770538330078
94.796,0.6349,0.6527,0.0178,-0.006,47.57770538330078
94.846,0.6346,0.6527,0.0181,-0.006,47.57770538330078
94.896,0.6344,0.6527,0.0183,-0.006,47.57770538330078
94.946,0.6341,0.6527,0.0186,-0.006,47.57770538330078
94.996,0.634,0.6527,0.0187,-0.004,47.57770538330078
95.046,0.6339,0.6527,0.0188,-0.002,47.57770538330078
95.096,0.6339,0.6527,0.0188,-0.002,47.57770538330078
95.146,0.6339,0.6527,0.0188,-0.002,47.57770538330078
95.196,0.6339,0.6527,0.0188,-0.002,47.57770538330078
95.246,0.6339,0.6527,0.0188,-0.002,47.57770538330078
95.296,0.634,0.6527,0.0187,0.0,47.57770538330078
95.346,0.634,0.6527,0.0187,0.0,48.05549240112305
95.396,0.634,0.6527,0.0187,0.0,48.05549240112305
95.446,0.6341,0.6527,0.0186,0.0,48.05549240112305
95.496,0.6344,0.6527,0.0183,0.0,48.05549240112305
95.546,0.6349,0.6527,0.0178,0.0,48.05549240112305
95.596,0.6355,0.6527,0.0172,0.002,48.05549240112305
95.646,0.6358,0.6527,0.0169,0.002,48.05549240112305
95.696,0.636,0.6527,0.0167,0.004,48.05549240112305
95.746,0.6365,0.6527,0.0162,0.006,48.05549240112305
95.796,0.6369,0.6527,0.0158,0.006,48.05549240112305
95.846,0.6373,0.6527,0.0154,0.008,48.05549240112305
95.896,0.6386,0.6527,0.0141,0.008,48.05549240112305
95.946,0.6388,0.6527,0.0139,0.008,48.05549240112305
95.996,0.6389,0.6527,0.0138,0.008,48.05549240112305
96.046,0.64,0.6527,0.0127,0.008,48.05549240112305
96.098,0.6401,0.6527,0.0126,0.008,48.05549240112305
96.147,0.6405,0.6527,0.0122,0.008,48.05549240112305
96.197,0.6416,0.6527,0.0111,0.008,48.05549240112305
96.247,0.6423,0.6527,0.0104,0.0082,48.05549240112305
96.297,0.6428,0.6527,0.0099,0.01,48.05549240112305
96.347,0.6434,0.6527,0.0093,0.01,46.55549240112305
96.397,0.6446,0.6527,0.0081,0.012,46.55549240112305
96.447,0.6449,0.6527,0.0078,0.012,46.55549240112305
96.497,0.6454,0.6527,0.0073,0.01,46.55549240112305
96.547,0.6466,0.6527,0.0061,0.012,46.55549240112305
96.597,0.6474,0.6527,0.0053,0.014,46.55549240112305
96.647,0.6477,0.6527,0.005,0.012,46.55549240112305
96.697,0.6488,0.6527,0.0039,0.012,46.55549240112305
96.747,0.6493,0.6527,0.0034,0.012,46.55549240112305
96.797,0.6501,0.6527,0.0026,0.016,46.55549240112305
96.847,0.6522,0.6527,0.0005,0.016,46.55549240112305
96.897,0.6526,0.6527,0.0001,0.016,46.55549240112305
96.947,0.6536,0.6527,-0.0009,0.016,46.55549240112305
96.997,0.6546,0.6527,-0.0019,0.016,46.55549240112305
97.047,0.6555,0.6527,-0.0028,0.018,46.55549240112305
97.097,0.6558,0.6527,-0.0031,0.018,46.55549240112305
97.147,0.6573,0.6527,-0.0046,0.018,46.55549240112305
97.197,0.6584,0.6527,-0.0057,0.02,46.55549240112305
97.247,0.659,0.6527,-0.0063,0.02,46.55549240112305
97.297,0.6601,0.6527,-0.0074,0.02,46.55549240112305
97.347,0.6611,0.6527,-0.0084,0.02,45.05549240112305
97.397,0.6622,0.6527,-0.0095,0.02,45.05549240112305
97.447,0.6629,0.6527,-0.0102,0.02,45.05549240112305
97.497,0.6652,0.6527,-0.0125,0.022,45.05549240112305
97.547,0.6656,0.6527,-0.0129,0.022,45.05549240112305
97.597,0.6674,0.6527,-0.0147,0.022,45.05549240112305
97.647,0.6683,0.6527,-0.0156,0.02,45.05549240112305
97.697,0.6697,0.6527,-0.017,0.022,45.05549240112305
97.747,0.6707,0.6527,-0.018,0.02,45.05549240112305
97.797,0.6721,0.6527,-0.0194,0.022,45.05549240112305
97.847,0.6737,0.6527,-0.021,0.028,45.05549240112305
97.897,0.6747,0.6527,-0.022,0.028,45.05549240112305
97.947,0.6763,0.6527,-0.0236,0.028,45.05549240112305
97.997,0.6775,0.6527,-0.0248,0.028,45.05549240112305
98.047,0.6781,0.6527,-0.0254,0.024,45.05549240112305
98.099,0.6798,0.6527,-0.0271,0.028,45.05549240112305
98.148,0.6817,0.6527,-0.029,0.028,45.05549240112305
98.198,0.6829,0.6527,-0.0302,0.028,45.05549240112305
98.248,0.684,0.6527,-0.0313,0.024,45.05549240112305
98.298,0.6855,0.6527,-0.0328,0.024,45.05549240112305
98.348,0.687,0.6527,-0.0343,0.03,43.55549240112305
98.398,0.688,0.6527,-0.0353,0.024,43.55549240112305
98.448,0.6899,0.6527,-0.0372,0.03,43.55549240112305
98.498,0.6914,0.6527,-0.0387,0.03,43.55549240112305
98.548,0.6927,0.6527,-0.04,0.03,43.55549240112305
98.598,0.6943,0.6527,-0.0416,0.03,43.55549240112305
98.648,0.6957,0.6527,-0.043,0.03,43.55549240112305
98.698,0.6968,0.6527,-0.0441,0.03,43.55549240112305
98.748,0.6984,0.6527,-0.0457,0.03,43.55549240112305
98.798,0.7001,0.6527,-0.0474,0.03,43.55549240112305
98.848,0.7012,0.6527,-0.0485,0.03,43.55549240112305
98.898,0.7028,0.6527,-0.0501,0.03,43.55549240112305
98.948,0.7041,0.6527,-0.0514,0.028,43.55549240112305
98.998,0.7048,0.6527,-0.0521,0.028,43.55549240112305
99.048,0.7068,0.6527,-0.0541,0.028,43.55549240112305
99.098,0.708,0.6527,-0.0553,0.026,43.55549240112305
99.148,0.7088,0.6527,-0.0561,0.026,43.55549240112305
99.198,0.7103,0.6527,-0.0576,0.026,43.55549240112305
99.248,0.7122,0.6527,-0.0595,0.026,43.55549240112305
99.298,0.713,0.6527,-0.0603,0.026,43.55549240112305
99.348,0.7136,0.6527,-0.0609,0.024,42.05549240112305
99.398,0.7151,0.6527,-0.0624,0.024,42.05549240112305
99.448,0.7158,0.6527,-0.0631,0.024,42.05549240112305
99.498,0.7172,0.6527,-0.0645,0.024,42.05549240112305
99.548,0.719,0.6527,-0.0663,0.028,42.05549240112305
99.598,0.7194,0.6527,-0.0667,0.028,42.05549240112305
99.648,0.7201,0.6527,-0.0674,0.016,42.05549240112305
99.698,0.7214,0.6527,-0.0687,0.016,42.05549240112305
99.748,0.7229,0.6527,-0.0702,0.026,42.05549240112305
99.798,0.7234,0.6527,-0.0707,0.026,42.05549240112305
99.848,0.7247,0.6527,-0.072,0.026,42.05549240112305
99.898,0.7255,0.6527,-0.0728,0.026,42.05549240112305
99.948,0.7257,0.6527,-0.073,0.016,42.05549240112305
99.998,0.7265,0.6527,-0.0738,0.016,42.05549240112305
100.048,0.7281,0.6527,-0.0754,0.016,42.05549240112305
100.1,0.7283,0.6527,-0.0756,0.016,42.05549240112305
100.149,0.7292,0.6527,-0.0765,0.016,42.05549240112305
100.199,0.7301,0.6527,-0.0774,0.016,42.05549240112305
100.249,0.7306,0.6527,-0.0779,0.016,42.05549240112305
100.299,0.7314,0.6527,-0.0787,0.016,42.05549240112305
100.349,0.7321,0.6527,-0.0794,0.016,40.55549240112305
100.399,0.733,0.6527,-0.0803,0.016,40.55549240112305
100.449,0.733,0.6527,-0.0803,0.016,40.55549240112305
100.499,0.7343,0.6527,-0.0816,0.016,40.55549240112305
100.549,0.7352,0.6527,-0.0825,0.018,40.55549240112305
100.599,0.7352,0.6527,-0.0825,0.016,40.55549240112305
100.649,0.7359,0.6527,-0.0832,0.014,40.55549240112305
100.699,0.7361,0.6527,-0.0834,0.014,40.55549240112305
100.749,0.7367,0.6527,-0.084,0.014,40.55549240112305
100.799,0.7368,0.6527,-0.0841,0.012,40.55549240112305
100.849,0.7378,0.6527,-0.0851,0.012,40.55549240112305
100.899,0.7379,0.6527,-0.0852,0.012,40.55549240112305
100.949,0.7381,0.6527,-0.0854,0.004,40.55549240112305
100.999,0.7388,0.6527,-0.0861,0.004,40.55549240112305
101.049,0.7388,0.6527,-0.0861,0.004,40.55549240112305
101.099,0.739,0.6527,-0.0863,0.004,40.55549240112305
101.149,0.7394,0.6527,-0.0867,0.004,40.55549240112305
101.199,0.7398,0.6527,-0.0871,0.004,40.55549240112305
101.249,0.7401,0.6527,-0.0874,0.006,40.55549240112305
101.299,0.7401,0.6527,-0.0874,0.004,40.55549240112305
101.349,0.7401,0.6527,-0.0874,0.004,40.24509811401367
101.399,0.7401,0.6527,-0.0874,0.004,40.24509811401367
101.449,0.7403,0.6527,-0.0876,0.004,40.24509811401367
101.499,0.7404,0.6527,-0.0877,0.004,40.24509811401367
101.549,0.7404,0.6527,-0.0877,0.002,40.24509811401367
101.599,0.7407,0.6527,-0.088,0.002,40.24509811401367
101.649,0.7407,0.6527,-0.088,0.0,40.24509811401367
101.699,0.7407,0.6527,-0.088,0.0,40.24509811401367
101.749,0.7404,0.6527,-0.0877,0.0,40.24509811401367
101.799,0.7404,0.6527,-0.0877,0.0,40.24509811401367
101.849,0.7403,0.6527,-0.0876,0.0,40.24509811401367
101.899,0.7402,0.6527,-0.0875,0.0,40.24509811401367
101.949,0.7402,0.6527,-0.0875,0.0,40.24509811401367
101.999,0.7399,0.6527,-0.0872,0.0,40.24509811401367
102.049,0.7398,0.6527,-0.0871,-0.002,40.24509811401367
102.101,0.7398,0.6527,-0.0871,-0.002,40.24509811401367
102.15,0.7395,0.6527,-0.0868,-0.002,40.24509811401367
102.2,0.7391,0.6527,-0.0864,-0.002,40.24509811401367
102.25,0.7388,0.6527,-0.0861,-0.002,40.24509811401367
102.3,0.7388,0.6527,-0.0861,-0.002,40.24509811401367
102.35,0.7375,0.6527,-0.0848,-0.006,41.74509811401367
102.4,0.7371,0.6527,-0.0844,-0.006,41.74509811401367
102.45,0.7368,0.6527,-0.0841,-0.006,41.74509811401367
102.5,0.7367,0.6527,-0.084,-0.006,41.74509811401367
102.55,0.7361,0.6527,-0.0834,-0.0061,41.74509811401367
102.6,0.735,0.6527,-0.0823,-0.008,41.74509811401367
102.65,0.7343,0.6527,-0.0816,-0.008,41.74509811401367
102.7,0.7338,0.6527,-0.0811,-0.01,41.74509811401367
102.75,0.7329,0.6527,-0.0802,-0.012,41.74509811401367
102.8,0.7317,0.6527,-0.079,-0.012,41.74509811401367
102.85,0.7311,0.6527,-0.0784,-0.012,41.74509811401367
102.9,0.7304,0.6527,-0.0777,-0.014,41.74509811401367
102.95,0.7292,0.6527,-0.0765,-0.014,41.74509811401367
103.0,0.7281,0.6527,-0.0754,-0.018,41.74509811401367
103.05,0.727,0.6527,-0.0743,-0.018,41.74509811401367
103.1,0.7263,0.6527,-0.0736,-0.018,41.74509811401367
103.15,0.7248,0.6527,-0.0721,-0.022,41.74509811401367
103.2,0.7238,0.6527,-0.0711,-0.022,41.74509811401367
103.25,0.723,0.6527,-0.0703,-0.02,41.74509811401367
103.3,0.7207,0.6527,-0.068,-0.022,41.74509811401367
103.35,0.7194,0.6527,-0.0667,-0.022,43.24509811401367
103.4,0.7188,0.6527,-0.0661,-0.022,43.24509811401367
103.45,0.7164,0.6527,-0.0637,-0.022,43.24509811401367
103.5,0.7153,0.6527,-0.0626,-0.022,43.24509811401367
103.55,0.7143,0.6527,-0.0616,-0.022,43.24509811401367
103.6,0.7122,0.6527,-0.0595,-0.022,43.24509811401367
103.65,0.7101,0.6527,-0.0574,-0.026,43.24509811401367
103.7,0.7093,0.6527,-0.0566,-0.026,43.24509811401367
103.75,0.7078,0.6527,-0.0551,-0.026,43.24509811401367
103.8,0.7054,0.6527,-0.0527,-0.03,43.24509811401367
103.85,0.7047,0.6527,-0.052,-0.03,43.24509811401367
103.9,0.7033,0.6527,-0.0506,-0.028,43.24509811401367
103.95,0.7007,0.6527,-0.048,-0.03,43.24509811401367
104.0,0.6999,0.6527,-0.0472,-0.03,43.24509811401367
104.05,0.6981,0.6527,-0.0454,-0.03,43.24509811401367
104.102,0.6963,0.6527,-0.0436,-0.03,43.24509811401367
104.151,0.6949,0.6527,-0.0422,-0.03,43.24509811401367
104.201,0.6937,0.6527,-0.041,-0.0286,43.24509811401367
104.251,0.692,0.6527,-0.0393,-0.0286,43.24509811401367
104.301,0.6899,0.6527,-0.0372,-0.034,43.24509811401367
104.351,0.6881,0.6527,-0.0354,-0.0346,44.74509811401367
104.401,0.6869,0.6527,-0.0342,-0.034,44.74509811401367
104.451,0.6851,0.6527,-0.0324,-0.0346,44.74509811401367
104.501,0.6842,0.6527,-0.0315,-0.034,44.74509811401367
104.551,0.6829,0.6527,-0.0302,-0.0286,44.74509811401367
104.601,0.6811,0.6527,-0.0284,-0.034,44.74509811401367
104.651,0.6795,0.6527,-0.0268,-0.034,44.74509811401367
104.701,0.6783,0.6527,-0.0256,-0.032,44.74509811401367
104.751,0.6766,0.6527,-0.0239,-0.032,44.74509811401367
104.801,0.6754,0.6527,-0.0227,-0.026,44.74509811401367
104.851,0.6747,0.6527,-0.022,-0.026,44.74509811401367
104.901,0.6733,0.6527,-0.0206,-0.026,44.74509811401367
104.951,0.6716,0.6527,-0.0189,-0.028,44.74509811401367
105.001,0.6709,0.6527,-0.0182,-0.028,44.74509811401367
105.051,0.6691,0.6527,-0.0164,-0.028,44.74509811401367
105.101,0.6684,0.6527,-0.0157,-0.024,44.74509811401367
105.151,0.6678,0.6527,-0.0151,-0.024,44.74509811401367
105.201,0.6662,0.6527,-0.0135,-0.024,44.74509811401367
105.251,0.6648,0.6527,-0.0121,-0.028,44.74509811401367
105.301,0.6638,0.6527,-0.0111,-0.028,44.74509811401367
105.351,0.6624,0.6527,-0.0097,-0.028,46.24509811401367
105.401,0.6609,0.6527,-0.0082,-0.028,46.24509811401367
105.451,0.6607,0.6527,-0.008,-0.028,46.24509811401367
105.501,0.6596,0.6527,-0.0069,-0.022,46.24509811401367
105.551,0.6577,0.6527,-0.005,-0.028,46.24509811401367
105.601,0.6571,0.6527,-0.0044,-0.028,46.24509811401367
105.651,0.656,0.6527,-0.0033,-0.022,46.24509811401367
105.701,0.6538,0.6527,-0.0011,-0.022,46.24509811401367
105.751,0.6537,0.6527,-0.001,-0.022,46.24509811401367
105.801,0.653,0.6527,-0.0003,-0.022,46.24509811401367
105.851,0.6518,0.6527,0.0009,-0.022,46.24509811401367
105.901,0.6513,0.6527,0.0014,-0.022,46.24509811401367
105.951,0.6502,0.6527,0.0025,-0.022,46.24509811401367
106.001,0.6483,0.6527,0.0044,-0.022,46.24509811401367
106.051,0.6482,0.6527,0.0045,-0.022,46.24509811401367
106.103,0.6472,0.6527,0.0055,-0.0192,46.24509811401367
106.152,0.6456,0.6527,0.0071,-0.0192,46.24509811401367
106.202,0.6451,0.6527,0.0076,-0.0192,46.24509811401367
106.252,0.6435,0.6527,0.0092,-0.022,46.24509811401367
106.302,0.6427,0.6527,0.01,-0.0192,46.24509811401367
106.352,0.641,0.6527,0.0117,-0.022,47.74509811401367
106.402,0.6399,0.6527,0.0128,-0.022,47.74509811401367
106.452,0.6389,0.6527,0.0138,-0.02,47.74509811401367
106.502,0.6378,0.6527,0.0149,-0.022,47.74509811401367
106.552,0.6368,0.6527,0.0159,-0.022,47.74509811401367
106.602,0.6358,0.6527,0.0169,-0.02,47.74509811401367
106.652,0.6341,0.6527,0.0186,-0.022,47.74509811401367
106.702,0.6327,0.6527,0.02,-0.022,47.74509811401367
106.752,0.6322,0.6527,0.0205,-0.022,47.74509811401367
106.802,0.6313,0.6527,0.0214,-0.02,47.74509811401367
106.852,0.6299,0.6527,0.0228,-0.02,47.74509811401367
106.902,0.6296,0.6527,0.0231,-0.02,47.74509811401367
106.952,0.6283,0.6527,0.0244,-0.02,47.74509811401367
107.002,0.6269,0.6527,0.0258,-0.026,47.74509811401367
107.052,0.6267,0.6527,0.026,-0.026,47.74509811401367
107.102,0.6255,0.6527,0.0272,-0.024,47.74509811401367
107.152,0.6244,0.6527,0.0283,-0.022,47.74509811401367
107.202,0.624,0.6527,0.0287,-0.022,47.74509811401367
107.252,0.623,0.6527,0.0297,-0.022,47.74509811401367
107.302,0.6216,0.6527,0.0311,-0.022,47.74509811401367
107.352,0.6212,0.6527,0.0315,-0.022,49.24509811401367
107.402,0.6201,0.6527,0.0326,-0.022,49.24509811401367
107.452,0.6189,0.6527,0.0338,-0.022,49.24509811401367
107.502,0.6188,0.6527,0.0339,-0.022,49.24509811401367
107.552,0.6186,0.6527,0.0341,-0.02,49.24509811401367
107.602,0.6174,0.6527,0.0353,-0.02,49.24509811401367
107.652,0.6174,0.6527,0.0353,-0.02,49.24509811401367
107.702,0.6164,0.6527,0.0363,-0.02,49.24509811401367
107.752,0.6162,0.6527,0.0365,-0.008,49.24509811401367
107.802,0.6162,0.6527,0.0365,-0.004,49.24509811401367
107.852,0.6162,0.6527,0.0365,-0.004,49.24509811401367
107.902,0.6162,0.6527,0.0365,-0.002,49.24509811401367
107.952,0.6161,0.6527,0.0366,-0.002,49.24509811401367
108.002,0.6161,0.6527,0.0366,0.0,49.24509811401367
108.052,0.6161,0.6527,0.0366,0.0,49.24509811401367
108.104,0.6161,0.6527,0.0366,0.0,49.24509811401367
108.153,0.6162,0.6527,0.0365,0.0,49.24509811401367
108.203,0.6162,0.6527,0.0365,0.0,49.24509811401367
108.253,0.6164,0.6527,0.0363,0.0,49.24509811401367
108.303,0.6166,0.6527,0.0361,0.0,49.24509811401367
108.353,0.6167,0.6527,0.036,0.0,47.81795883178711
108.403,0.617,0.6527,0.0357,0.002,47.81795883178711
108.453,0.6171,0.6527,0.0356,0.002,47.81795883178711
108.503,0.6174,0.6527,0.0353,0.002,47.81795883178711
108.553,0.6178,0.6527,0.0349,0.004,47.81795883178711
108.603,0.6184,0.6527,0.0343,0.004,47.81795883178711
108.653,0.619,0.6527,0.0337,0.006,47.81795883178711
108.703,0.6193,0.6527,0.0334,0.006,47.81795883178711
108.753,0.6202,0.6527,0.0325,0.006,47.81795883178711
108.803,0.621,0.6527,0.0317,0.008,47.81795883178711
108.853,0.6218,0.6527,0.0309,0.012,47.81795883178711
108.903,0.6221,0.6527,0.0306,0.012,47.81795883178711
108.953,0.6228,0.6527,0.0299,0.012,47.81795883178711
109.003,0.6239,0.6527,0.0288,0.014,47.81795883178711
109.053,0.6242,0.6527,0.0285,0.014,47.81795883178711
109.103,0.6259,0.6527,0.0268,0.016,47.81795883178711
109.153,0.6267,0.6527,0.026,0.016,47.81795883178711
109.203,0.6272,0.6527,0.0255,0.016,47.81795883178711
109.253,0.6281,0.6527,0.0246,0.016,47.81795883178711
109.303,0.6294,0.6527,0.0233,0.016,47.81795883178711
109.353,0.6296,0.6527,0.0231,0.016,46.31795883178711
109.403,0.631,0.6527,0.0217,0.018,46.31795883178711
109.453,0.632,0.6527,0.0207,0.018,46.31795883178711
109.503,0.633,0.6527,0.0197,0.02,46.31795883178711
109.553,0.6348,0.6527,0.0179,0.02,46.31795883178711
109.603,0.6359,0.6527,0.0168,0.02,46.31795883178711
109.653,0.6367,0.6527,0.016,0.02,46.31795883178711
109.703,0.6378,0.6527,0.0149,0.022,46.31795883178711
109.753,0.6394,0.6527,0.0133,0.022,46.31795883178711
109.803,0.6407,0.6527,0.012,0.022,46.31795883178711
109.853,0.6424,0.6527,0.0103,0.022,46.31795883178711
109.903,0.643,0.6527,0.0097,0.022,46.31795883178711
109.953,0.6448,0.6527,0.0079,0.026,46.31795883178711
110.003,0.6456,0.6527,0.0071,0.022,46.31795883178711
110.053,0.6473,0.6527,0.0054,0.026,46.31795883178711
110.105,0.6489,0.6527,0.0038,0.0308,46.31795883178711
110.154,0.65,0.6527,0.0027,0.0308,46.31795883178711
110.204,0.6517,0.6527,0.001,0.0308,46.31795883178711
110.254,0.6532,0.6527,-0.0005,0.0308,46.31795883178711
110.304,0.6535,0.6527,-0.0008,0.03,46.31795883178711
110.354,0.6551,0.6527,-0.0024,0.0308,44.81795883178711
110.404,0.657,0.6527,-0.0043,0.0308,44.81795883178711
110.454,0.6582,0.6527,-0.0055,0.0308,44.81795883178711
110.504,0.6595,0.6527,-0.0068,0.03,44.81795883178711
110.554,0.6615,0.6527,-0.0088,0.03,44.81795883178711
110.604,0.6625,0.6527,-0.0098,0.03,44.81795883178711
110.654,0.6632,0.6527,-0.0105,0.026,44.81795883178711
110.704,0.6655,0.6527,-0.0128,0.026,44.81795883178711
110.754,0.6665,0.6527,-0.0138,0.026,44.81795883178711
110.804,0.6677,0.6527,-0.015,0.024,44.81795883178711
110.854,0.6699,0.6527,-0.0172,0.024,44.81795883178711
110.904,0.6715,0.6527,-0.0188,0.026,44.81795883178711
110.954,0.6721,0.6527,-0.0194,0.024,44.81795883178711
111.004,0.6735,0.6527,-0.0208,0.024,44.81795883178711
111.054,0.6755,0.6527,-0.0228,0.028,44.81795883178711
111.104,0.6758,0.6527,-0.0231,0.028,44.81795883178711
111.154,0.6776,0.6527,-0.0249,0.028,44.81795883178711
111.204,0.6797,0.6527,-0.027,0.032,44.81795883178711
111.254,0.68,0.6527,-0.0273,0.032,44.81795883178711
111.304,0.6823,0.6527,-0.0296,0.032,44.81795883178711
111.354,0.6831,0.6527,-0.0304,0.028,43.88172912597656
111.404,0.6847,0.6527,-0.032,0.032,43.88172912597656
111.454,0.6861,0.6527,-0.0334,0.032,43.88172912597656
111.504,0.6876,0.6527,-0.0349,0.03,43.88172912597656
111.554,0.6885,0.6527,-0.0358,0.03,43.88172912597656
111.604,0.6901,0.6527,-0.0374,0.03,43.88172912597656
111.654,0.6914,0.6527,-0.0387,0.028,43.88172912597656
111.704,0.6924,0.6527,-0.0397,0.028,43.88172912597656
111.754,0.6937,0.6527,-0.041,0.026,43.88172912597656
111.804,0.6948,0.6527,-0.0421,0.026,43.88172912597656
111.854,0.6969,0.6527,-0.0442,0.026,43.88172912597656
111.904,0.6977,0.6527,-0.045,0.026,43.88172912597656
111.954,0.699,0.6527,-0.0463,0.026,43.88172912597656
112.004,0.6999,0.6527,-0.0472,0.026,43.88172912597656
112.054,0.7013,0.6527,-0.0486,0.026,43.88172912597656
112.106,0.7025,0.6527,-0.0498,0.0231,43.88172912597656
112.155,0.7039,0.6527,-0.0512,0.026,43.88172912597656
112.205,0.7055,0.6527,-0.0528,0.026,43.88172912597656
112.255,0.7063,0.6527,-0.0536,0.026,43.88172912597656
112.305,0.7078,0.6527,-0.0551,0.026,43.88172912597656
112.355,0.7086,0.6527,-0.0559,0.026,42.38172912597656
112.405,0.7096,0.6527,-0.0569,0.0231,42.38172912597656
112.455,0.7113,0.6527,-0.0586,0.028,42.38172912597656
112.505,0.7127,0.6527,-0.06,0.028,42.38172912597656
112.555,0.7129,0.6527,-0.0602,0.028,42.38172912597656
112.605,0.7151,0.6527,-0.0624,0.028,42.38172912597656
112.655,0.7158,0.6527,-0.0631,0.02,42.38172912597656
112.705,0.7162,0.6527,-0.0635,0.02,42.38172912597656
112.755,0.7182,0.6527,-0.0655,0.02,42.38172912597656
112.805,0.7187,0.6527,-0.066,0.02,42.38172912597656
112.855,0.7202,0.6527,-0.0675,0.028,42.38172912597656
112.905,0.721,0.6527,-0.0683,0.016,42.38172912597656
112.955,0.7218,0.6527,-0.0691,0.016,42.38172912597656
113.005,0.7226,0.6527,-0.0699,0.016,42.38172912597656
113.055,0.724,0.6527,-0.0713,0.016,42.38172912597656
113.105,0.725,0.6527,-0.0723,0.016,42.38172912597656
113.155,0.7258,0.6527,-0.0731,0.016,42.38172912597656
113.205,0.7268,0.6527,-0.0741,0.016,42.38172912597656
113.255,0.7278,0.6527,-0.0751,0.02,42.38172912597656
113.305,0.7284,0.6527,-0.0757,0.016,42.38172912597656
113.355,0.7294,0.6527,-0.0767,0.02,41.72727584838867
113.405,0.7305,0.6527,-0.0778,0.02,41.72727584838867
113.455,0.7314,0.6527,-0.0787,0.02,41.72727584838867
113.505,0.732,0.6527,-0.0793,0.02,41.72727584838867
113.555,0.733,0.6527,-0.0803,0.02,41.72727584838867
113.605,0.7341,0.6527,-0.0814,0.02,41.72727584838867
113.655,0.7341,0.6527,-0.0814,0.02,41.72727584838867
113.705,0.7352,0.6527,-0.0825,0.02,41.72727584838867
113.755,0.7359,0.6527,-0.0832,0.02,41.72727584838867
